_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,do_the_photos_capture_any_event_or_incident,do_the_photos_capture_any_event_or_incident:confidence,enter_the_code_at_the_bottom_of_the_above_link,if_there_is_an_event_copy_the_highlighted_keyword_to_here_colored_in_blue_on_each_row,orig__golden,orig_do_the_photos_capture_any_event_or_incident,do_the_photos_capture_any_event_or_incident_gold,do_the_photos_capture_any_event_or_incident_gold_reason,orig_enter_the_code_at_the_bottom_of_the_above_link,enter_the_code_at_the_bottom_of_the_above_link_gold,enter_the_code_at_the_bottom_of_the_above_link_gold_reason,url
253614416,true,golden,18,2/13/2013 03:25:19,No,0.8321,"13813
13813
13813
13813
13813
13813
13813
13813
13813
13813
13813
13813
13813
13813
13813
13813
13813
13813","
13813


brooklyn



streetart







no
tshirts",TRUE,,No,"No rows are consistently describing an event and note even some rows are probabily events, we need THREE photos on a single row to be qualified!",,13813,Invalid code. View the whole page and you could find it at the bottom of the link,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147f97c2a3754cfe668c21
253614417,true,golden,32,2/13/2013 03:18:03,No,0.8305,"224269
224269
gogooog
224269
224269
224269
224269
224269
224269
224269
224269
224269
224269
224269
224269
224269
224269
224269
224269
224269
224269
224269
224269
224269
224269
224269
224269
224269
224269
224269
224269
224269","

gogooog
im get






random






get rosa sir

im get rosa m ser em brings heart feliz

224269
im get rosa m ser em brings heart feliz



no

no


brings",TRUE,,No,"No rows are consistently describing an event and note even some rows are probabily events, we need THREE photos on a single row to be qualified!",,224269,Invalid code. View the whole page and you could find it at the bottom of the link,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148ef4c2a3754cfe66a10b
253614418,true,golden,32,2/13/2013 03:33:01,No,0.9616,"140736
140736
140736
140736
140736
140736
140736
140736
140736
140736
140736
140736
140736
140736
140736
140736
140736
140736
140736
140736
140736
140736
140736
140736
140736
140736
140736
140736
140736
140736
140736
140736","
random


limitations

limitations,workshop,newyorkcity












no




140736






",TRUE,,No,"No rows are consistently describing an event and note even some rows are probabily events, we need THREE photos on a single row to be qualified!",,140736,Invalid code. View the whole page and you could find it at the bottom of the link,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114804dc2a3754cfe668c9d
253614419,true,golden,28,2/13/2013 03:30:17,No,0.8896,"690004
690004
690004
690004
690004
690004
690004
690004
690004
690004
690004
690004
690004
690004
690004
690004
690004
690004
690004
690004
690004
690004
690004
690004
690004
690004
690004
690004","


birthday








birthday, show, salute

random











690004
Birthday",TRUE,,No,"No rows are consistently describing an event and note even some rows are probabily events, we need THREE photos on a single row to be qualified!",,690004,Invalid code. View the whole page and you could find it at the bottom of the link,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147ea3c2a3754cfe668ac5
253614420,true,golden,10,2/13/2013 01:06:05,No,0.6042,"320814
320814
320814
320814
320814
320814
320814
320814
320814
320814","lhlounge
lhlounge
holiday

lhllounge, dinner


lhlounge

",TRUE,,No,"No rows are consistently describing an event and note even some rows are probabily events, we need THREE photos on a single row to be qualified!",,320814,Invalid code. View the whole page and you could find it at the bottom of the link,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147e28c2a3754cfe668a1d
253614421,true,golden,26,2/13/2013 03:14:00,No,0.9306,"561951
767049
561951
561951
561951
561951
561951
561951
561951
561951
561951
561951
561951
561951
561951
561951
561951
561951
561951
561951
561951
561951
561951
561951
561951
561951","crime
dsdsa sfsafs

unique


back, pacha, smiles, crime, old















3 rows


",TRUE,,No,"No rows are consistently describing an event and note even some rows are probabily events, we need THREE photos on a single row to be qualified!",,561951,Invalid code. View the whole page and you could find it at the bottom of the link,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147e1bc2a3754cfe6689ec
253614422,true,golden,29,2/13/2013 03:31:59,No,0.7971,"722977
722977
722977
722977
722977
722977
722977
722977
722977
722977
722977
722977
722977
722977
722977
722977
722977
722977
722977
722977
722977
722977
722977
722977
722977
722977
722977
722977
722977","


dinner

sddsdsad

random









dinner, irony, love


dinner


dinner




dinner",TRUE,,No,"No rows are consistently describing an event and note even some rows are probabily events, we need THREE photos on a single row to be qualified!",,722977,Invalid code. View the whole page and you could find it at the bottom of the link,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148bb5c2a3754cfe669bb7
253614423,true,golden,25,2/13/2013 03:06:43,No,0.9222,"842471
842471
842471
842471
842471
842471
842471
842471
842471
842471
842471
842471
842471
842471
842471
842471
842471
842471
842471
842471
842471
279333
842471
842471
842471","chocolate
bloomberg







random










842471



",TRUE,,No,not consistently describing anything,,842471,Invalid code. View the whole page and you could find it at the bottom of the link,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148a09c2a3754cfe669902
253614424,true,golden,21,2/13/2013 03:02:39,No,0.855,"385787
385787
385787
385787
385787
385787
385787
385787
385787
385787
385787
385787
385787
385787
385787
385787
385787
67583
385787
385787
385787","








birthday
birthday ladies bulls turnt




385787




birthday hehehe ladies leaf hot wax igotit bulls tongues turnt",TRUE,,No,Note private event like birthday is not considered as event!,,385787,Invalid code. View the whole page and you could find it at the bottom of the link,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148835c2a3754cfe669714
253614425,true,golden,24,2/13/2013 03:02:55,No,0.798,"927620
927620
927620
927620
927620
927620
927620
927620
927620
927620
927620
927620
927620
927620
927620
927620
927620
927620
927620
927620
927620
927620
927620
30407","y


birthday vegas









lottery


no unique activity






30407",TRUE,,No,Note private event like birthday is not considered as event!,,927620,Invalid code. View the whole page and you could find it at the bottom of the link,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511484eec2a3754cfe669263
253614426,true,golden,31,2/13/2013 03:37:12,No,0.8714,"529525
529525
529525
529525
529525
529525
529525
529525
529525
529525
529525
529525
529525
529525
529525
529525
529525
529525
529525
529525
529525
529525
529525
529525
529525
529525
529523
529525
529525
529525
529525","newyorkcity





new york city serendipity google








no






no unique activity





529525

",TRUE,,No,"Notice the keyword ""newyorkcity"" is not an event because no three photos in this row are describing any ACTIVITY. ",,529525,Invalid code. View the whole page and you could find it at the bottom of the link,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148a28c2a3754cfe669929
253614427,true,golden,30,2/13/2013 02:53:49,No,0.878,"822091
822091
822091
822091
822091
822091
822091
822091
822091
822091
822091
822091
822091
822091
822091
822091
822091
822091
822091
822091
822091
822091
822091
822091
822091
822091
822091
822091
822091
822091","warrior

warrior
warrior

spotted wishing


warrior

spotted












warrior
warrior, girl,Dem, ethiopian, tough, mursi, obligatory, spotted,wishing

822091
no unique activity

",TRUE,,No,Remember we need to find some activities not simply people in the photos. And all the events are assumed to happen at NYC!,,822091,Invalid code. View the whole page and you could find it at the bottom of the link,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51149332c2a3754cfe66a63a
253614428,true,golden,15,2/13/2013 00:50:02,No,0.6601,"739998
739998
739998
739998
739998
739998
739998
739998
739998
739998
739998
739998
739998
739998
739998","
soho




soho
Are these photos


soho


soho
soho",TRUE,,No,shots of ads are not about event,,739998,Invalid code. View the whole page and you could find it at the bottom of the link,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147cffc2a3754cfe66887c
253614429,true,golden,20,2/13/2013 03:48:25,No,0.8509,"424143
424143
424143
424143
Event 5114989ac2a3754cfe66acf7 not found
424143
424143
424143
424143
424143
424143
424143
424143
424143
424143
424143
424143
424143
424143
424143","
like
















like
424143",TRUE,,No,showing dishes is not event,,424143,Invalid code. View the whole page and you could find it at the bottom of the link,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114989ac2a3754cfe66acf7
253614430,true,golden,21,2/13/2013 01:21:12,No,0.6145,"708980
708980
708980
708980
708980
708980
708980
708980
708980
708980
708980
708980
708980
708980
708980
708980
708980
708980
708980
708980
708980","birthday




fun
soho fun streets birthday fellas last dontgohome love

fellas last fun


fun birthday




soho fun streets birthday fellas last dontgohome love


birthday
",TRUE,,No,Soho is NOT an event because it's not about any activities. Remember you need THREE photos describing the same activity in a single row!,,708980,Invalid code. View the whole page and you could find it at the bottom of the link,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148488c2a3754cfe669152
253614431,true,golden,28,2/13/2013 02:48:15,No,0.8696,"543137
543137
543137
543137
543137
892342
543137
543137
543137
543137
543137
543137
543137
543137
543137
543137
543137
543137
543137
543137
543137
543137
543137
543137
543137
543137
543137
543137","memorial






















543137



",TRUE,,No,the buildings are not about any ACTIVITIES or any abnormal occuriance so it's not an event,,543137,Invalid code. View the whole page and you could find it at the bottom of the link,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114880fc2a3754cfe6696ac
253614432,true,golden,21,2/13/2013 03:54:27,No,1.0,"663042
663042
663042
663042
663042
663042
663042
663042
663042
663042
663042
663042
663042
663042
663042
663042
663042
365866
663042
663042
663042","


memorial, da, bolsa, lyrics, o







no unique activity




663042

memorial da bolsa lyrics o lugar beautiful

",TRUE,,No,The buildings are not about any ACTIVITIES. So it's not an event. Remember you need to see people or abnormal occurance such as Fire or accidents,,663042,Invalid code. View the whole page and you could find it at the bottom of the link,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511487eac2a3754cfe669686
253614433,true,golden,11,2/13/2013 00:53:20,Yes,0.7247,"232332
232332
232332
232332
232332
232332
232332
232332
232332
232332
232332","birthday
goatwhore, matt

goatwhore

goatwhore night matt best highonfire metal high
goatwhore
goatwhore
goatwhore matt highonfire metal high
birthday
",TRUE,,Yes,"""goatwhore"" and ""matt"" is an event. So count this as an event",,232332,Invalid code. View the whole page and you could find it at the bottom of the link,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147a4fc2a3754cfe66858e
253614434,true,golden,9,2/12/2013 23:35:36,No,0.7778,"258415
258415
258415
258415
258415
258415
258415
258415
Event 51148d49c2a3754cfe669e6c not found","ecko brownies love homesweethome girls orders village sweettooth souls handle







",TRUE,,No,"Though row ""blue"" is about a concert, but it only contain 1 photo so it's not an event by our definition(at least 3 photos need to consistently describing an event)",,258415,Invalid code. View the whole page and you could find it at the bottom of the link,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148d49c2a3754cfe669e6c
253614435,true,golden,11,2/13/2013 00:56:26,No,0.7551,"266221
266221
669000
266221
266221
266221
266221
266221
266221
266221
266221","night


a unique


night, instaphoto, stoop, hrs
night


night",TRUE,,No,Times squares and friends hangout are not about events,,266221,Invalid code. View the whole page and you could find it at the bottom of the link,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148350c2a3754cfe669000
253614436,false,finalized,2,2/12/2013 23:40:43,No,1.0,"817890
817890","
",,,,,,817890,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148976c2a3754cfe66981e
253614437,false,finalized,2,2/13/2013 01:04:46,No,0.525,"21478
21478","
",,,,,,21478,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147c30c2a3754cfe66878c
253614438,false,finalized,2,2/13/2013 00:50:11,No,1.0,"803256
803256","
",,,,,,803256,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147a3dc2a3754cfe66857b
253614439,false,finalized,3,2/13/2013 03:50:14,No,0.6901,"98782
98782
98782","brooklyn, roof, tuque

98782",,,,,,98782,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148e13c2a3754cfe669fd8
253614440,true,golden,7,2/12/2013 23:55:26,Yes,0.715,"960094
960094
960094
960094
960094
960094
960094","playboy rocking video jay

playboy rocking
rocking


playboy, jay, check, rocking, video",TRUE,,Yes,"Keyword ""playboy"" (3 Sample Photos) is an event",,960094,Invalid code. View the whole page and you could find it at the bottom of the link,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511495abc2a3754cfe66a925
253614441,false,finalized,3,2/13/2013 01:12:20,No,0.7053,"918938
918938
918938","
brooklyn
",,,,,,918938,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148e1cc2a3754cfe669ff8
